idx,Run0,Run1,Run2,Run3,Run4
0,0.4714045207910317,0.0,0.0,0.458257569495584,0.37267799624996495
10000,0.0,0.24944382578492943,0.0,0.0,0.0
20000,0.0,0.0,0.0,0.33993463423951903,0.4229525846816506
30000,0.0,0.0,0.0,0.0,0.0
40000,0.0,0.0,0.0,0.37267799624996495,0.0
50000,0.0,0.0,0.0,0.33993463423951903,0.0
60000,0.0,0.0,0.0,0.4422166387140533,0.0
70000,0.0,0.0,0.0,0.0,0.0
80000,0.0,0.0,0.0,0.33993463423951903,0.0
90000,0.0,0.0,0.3,0.4000000000000001,0.3
100000,0.37267799624996495,0.0,0.3,0.33993463423951903,0.3
110000,0.37267799624996495,0.0,0.3,0.4422166387140533,0.3
120000,0.37267799624996495,0.0,0.3,0.33993463423951903,0.3
130000,0.37267799624996495,0.0,0.3,0.33993463423951903,0.0
140000,0.37267799624996495,0.0,0.3,0.33993463423951903,0.3
150000,0.37267799624996495,0.0,0.0,0.0,0.3
160000,0.37267799624996495,0.0,0.0,0.4422166387140533,0.0
170000,0.37267799624996495,0.0,0.3,0.4422166387140533,0.3
180000,0.0,0.0,0.3,0.4422166387140533,0.3
190000,0.37267799624996495,0.0,0.3,0.4422166387140533,0.3
200000,0.37267799624996495,0.0,0.3,0.33993463423951903,0.3
210000,0.37267799624996495,0.0,0.3,0.33993463423951903,0.3
220000,0.37267799624996495,0.0,0.0,0.4422166387140533,0.4229525846816506
230000,0.37267799624996495,0.0,0.3,0.0,0.0
240000,0.37267799624996495,0.0,0.0,0.0,0.0
250000,0.37267799624996495,0.0,0.3,0.0,0.3
260000,0.37267799624996495,0.0,0.3,0.0,0.37267799624996495
270000,0.37267799624996495,0.0,0.0,0.24944382578492943,0.4422166387140533
280000,0.37267799624996495,0.0,0.0,0.24944382578492943,0.4422166387140533
290000,0.37267799624996495,0.0,0.0,0.24944382578492943,0.0
300000,0.37267799624996495,0.0,0.3,0.0,0.37267799624996495
310000,0.45825756949558394,0.0,0.0,0.0,0.37267799624996495
320000,0.45825756949558394,0.0,0.3,0.24944382578492943,0.3
330000,0.45825756949558394,0.0,0.3,0.24944382578492943,0.0
340000,0.45825756949558394,0.0,0.3,0.24944382578492943,0.0
350000,0.45825756949558394,0.37267799624996495,0.3,0.0,0.0
360000,0.45825756949558394,0.0,0.0,0.0,0.0
370000,0.45825756949558394,0.37267799624996495,0.0,0.0,0.4422166387140533
380000,0.45825756949558394,0.37267799624996495,0.0,0.0,0.0
390000,0.45825756949558394,0.0,0.0,0.0,0.0
400000,0.4422166387140533,0.0,0.0,0.0,0.0
410000,0.4955356249106168,0.37267799624996495,0.0,0.0,0.37267799624996495
420000,0.4955356249106168,0.0,0.0,0.0,0.37267799624996495
430000,0.45825756949558394,0.37267799624996495,0.0,0.0,0.37267799624996495
440000,0.45825756949558394,0.37267799624996495,0.0,0.0,0.45825756949558394
450000,0.45825756949558394,0.37267799624996495,0.0,0.0,0.4422166387140533
460000,0.4955356249106168,0.45825756949558394,0.0,0.0,0.4898979485566357
470000,0.45825756949558394,0.4898979485566357,0.0,0.0,0.37267799624996495
480000,0.4898979485566357,0.45825756949558394,0.0,0.0,0.4898979485566357
490000,0.4422166387140533,0.37267799624996495,0.0,0.0,0.4898979485566357
500000,0.4422166387140533,0.37267799624996495,0.0,0.0,0.4422166387140533
510000,0.4422166387140533,0.4898979485566357,0.0,0.0,0.4422166387140533
520000,0.4422166387140533,0.4898979485566357,0.0,0.0,0.3
530000,0.4422166387140533,0.4898979485566357,0.0,0.0,0.3
540000,0.3,0.4898979485566357,0.0,0.0,0.3
550000,0.3,0.4898979485566357,0.0,0.0,0.3
560000,0.3,0.4898979485566357,0.0,0.0,0.3
570000,0.3,0.4898979485566357,0.0,0.0,0.3
580000,0.3,0.4898979485566357,0.0,0.0,0.3
590000,0.3,0.4422166387140533,0.0,0.0,0.3
600000,0.3,0.4422166387140533,0.0,0.0,0.4422166387140533
610000,0.4229525846816506,0.4422166387140533,0.0,0.0,0.4422166387140533
620000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
630000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
640000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
650000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
660000,0.3,0.37267799624996495,0.0,0.0,0.4898979485566357
670000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
680000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
690000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
700000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
710000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
720000,0.3,0.37267799624996495,0.0,0.0,0.4422166387140533
730000,0.4229525846816506,0.37267799624996495,0.0,0.0,0.37267799624996495
740000,0.33993463423951903,0.37267799624996495,0.0,0.0,0.37267799624996495
750000,0.0,0.37267799624996495,0.0,0.0,0.37267799624996495
760000,0.4229525846816506,0.37267799624996495,0.0,0.33993463423951903,0.37267799624996495
770000,0.4229525846816506,0.37267799624996495,0.0,0.0,0.37267799624996495
