idx,Run0,Run1,Run2,Run3,Run4
0,0.6333333333333333,0.13333333333333333,0.0,0.36666666666666664,0.3
10000,0.2,0.0,0.3,0.0,0.16666666666666666
20000,0.2,0.0,0.3,0.0,0.16666666666666666
30000,0.0,0.0,0.3,0.06666666666666667,0.16666666666666666
40000,0.0,0.13333333333333333,0.3,0.06666666666666667,0.16666666666666666
50000,0.0,0.0,0.3,0.0,0.16666666666666666
60000,0.0,0.0,0.0,0.0,0.4
70000,0.0,0.0,0.0,0.0,0.3
80000,0.0,0.0,0.0,0.0,0.36666666666666664
90000,0.0,0.0,0.0,0.0,0.36666666666666664
100000,0.0,0.13333333333333333,0.0,0.0,0.23333333333333334
110000,0.0,0.0,0.0,0.0,0.36666666666666664
120000,0.0,0.0,0.0,0.0,0.23333333333333334
130000,0.0,0.0,0.0,0.0,0.23333333333333334
140000,0.0,0.0,0.0,0.0,0.23333333333333334
150000,0.0,0.0,0.0,0.0,0.06666666666666667
160000,0.0,0.0,0.0,0.0,0.13333333333333333
170000,0.0,0.0,0.0,0.0,0.13333333333333333
180000,0.0,0.0,0.0,0.0,0.43333333333333335
190000,0.0,0.0,0.0,0.0,0.36666666666666664
200000,0.0,0.0,0.0,0.0,0.3
210000,0.0,0.0,0.0,0.0,0.36666666666666664
220000,0.0,0.0,0.0,0.0,0.36666666666666664
230000,0.0,0.0,0.0,0.0,0.3
240000,0.0,0.0,0.0,0.0,0.3
250000,0.0,0.0,0.0,0.0,0.3
260000,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664
270000,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664
280000,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664
290000,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664
300000,0.0,0.06666666666666667,0.0,0.0,0.36666666666666664
310000,0.0,0.06666666666666667,0.06666666666666667,0.0,0.3
320000,0.0,0.0,0.0,0.0,0.36666666666666664
330000,0.0,0.06666666666666667,0.0,0.0,0.3
340000,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666
350000,0.0,0.06666666666666667,0.0,0.0,0.16666666666666666
360000,0.0,0.06666666666666667,0.0,0.0,0.23333333333333334
370000,0.0,0.06666666666666667,0.0,0.0,0.23333333333333334
380000,0.0,0.0,0.0,0.0,0.23333333333333334
390000,0.2,0.0,0.0,0.0,0.23333333333333334
400000,0.2,0.0,0.0,0.0,0.23333333333333334
410000,0.2,0.0,0.16666666666666666,0.0,0.16666666666666666
420000,0.2,0.06666666666666667,0.16666666666666666,0.0,0.3
430000,0.2,0.0,0.16666666666666666,0.0,0.3
440000,0.2,0.0,0.16666666666666666,0.0,0.3
450000,0.2,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
460000,0.0,0.23333333333333334,0.0,0.16666666666666666,0.23333333333333334
470000,0.0,0.23333333333333334,0.0,0.0,0.36666666666666664
480000,0.0,0.23333333333333334,0.0,0.16666666666666666,0.36666666666666664
490000,0.0,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.36666666666666664
500000,0.0,0.23333333333333334,0.16666666666666666,0.3,0.23333333333333334
510000,0.13333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.36666666666666664
520000,0.0,0.36666666666666664,0.0,0.16666666666666666,0.23333333333333334
530000,0.0,0.3,0.0,0.16666666666666666,0.23333333333333334
540000,0.0,0.3,0.0,0.0,0.16666666666666666
550000,0.0,0.3,0.0,0.0,0.16666666666666666
560000,0.0,0.3,0.0,0.0,0.16666666666666666
570000,0.0,0.3,0.0,0.0,0.16666666666666666
580000,0.0,0.3,0.0,0.0,0.0
590000,0.0,0.3,0.13333333333333333,0.0,0.0
600000,0.0,0.3,0.0,0.0,0.0
